x;y
132;-130
132;-129
132;-128
132;-126
132;-124
132;-123
132;-121
132;-120
132;-119
132;-118
132;-117
130;-116
128;-115
125;-114
121;-113
112;-110
108;-109
103;-109
101;-109
96;-109
94;-109
88;-104
85;-99
78;-90
75;-87
69;-80
65;-76
62;-72
59;-65
57;-61
53;-50
49;-45
45;-42
43;-40
38;-37
36;-36
32;-34
28;-32
20;-30
15;-29
8;-27
4;-25
-1;-23
-4;-21
-6;-19
-9;-17
-10;-16
-11;-13
-14;-3
-16;3
-17;4
-18;4
-18;4
-19;4
-19;4
-20;4
-20;4
-21;4
-21;4
-22;4
-23;6
-24;11
-25;17
-26;20
-27;24
-27;27
-28;29
-28;30
-29;30
-29;31
-30;31
-31;31
-32;31
-34;31
-36;31
-37;31
-38;31
-39;31
-40;32
-41;33
-43;35
-43;37
-45;40
-47;44
-48;45
-49;46
-50;47
-51;48
-52;49
-54;50
-55;51
-57;53
-59;54
-60;55
-62;58
-66;61
-69;64
-71;65
-74;68
-76;69
-81;72
-86;75
-87;76
-90;78
-91;80
-94;83
-97;85
-98;86
-100;88
-101;88
-102;89
-103;90
-104;91
-106;93
-107;94
-108;95
-108;96
-109;97
-109;99
-110;101
-110;103
-110;104
-111;106
-112;108
-113;109
-113;110
-114;111
-114;112
-115;114
-116;115
-116;116
-117;117
-118;117
-119;118
-120;118
-121;118
-122;118
-123;118
-124;118
-125;118
-126;118
-127;118
-128;118
-129;118
-131;118
-132;118
-133;118
-134;118
-135;118
-137;118
-137;118
-138;118
-138;118
-138;118
-139;118
-139;118
-139;118
-139;118
-140;118
-140;118
-140;118
-140;118
-140;118
-140;118
-140;118
-140;118
-140;118
-140;118
-140;118
-140;118
-140;118
-140;118
-140;118
-140;119
-140;121
-140;121
-140;123
-140;124
-140;127
-140;130
-140;130
-140;130
-140;130
-140;130
-140;130
-140;130
-140;130
-140;130
-140;130
-140;130
-140;130
-140;130
-140;130
