;time;x;y;fx;fy
;63;120;-120;0;-32
;126;120;-120;0;-43
;189;120;-120;0;-64
;252;120;-120;0;-64
;315;120;-121;0;-64
;378;120;-121;0;-64
;441;120;-122;0;-64
;504;120;-122;0;-26
;567;120;-122;0;-26
;630;120;-122;0;-26
;693;120;-122;0;-26
;756;120;-122;0;-26
;819;120;-122;0;-26
;882;120;-122;0;-26
;945;120;-122;0;-26
;1008;120;-122;0;-26
;1071;120;-122;0;0
;1134;120;-122;0;0
;1197;120;-122;0;0
;1260;120;-122;0;0
;1323;120;-122;0;0
;1386;120;-122;0;0
;1449;120;-122;0;0
;1512;120;-122;0;0
;1575;120;-122;0;0
;1638;120;-122;0;101
;1701;120;-121;0;101
;1764;120;-121;0;101
;1827;120;-119;0;101
;1890;120;-119;0;101
;1953;120;-118;0;101
;2016;120;-115;0;366
;2079;120;-108;0;366
;2142;120;-104;0;366
;2205;120;-100;0;366
;2268;120;-97;0;366
;2331;120;-88;0;311
;2394;120;-83;0;311
;2457;120;-78;0;311
;2520;120;-73;0;311
;2583;120;-66;0;56
;2646;120;-66;0;56
;2709;120;-65;0;56
;2772;120;-65;0;56
;2835;120;-65;0;56
;2898;120;-65;0;83
;2961;120;-64;0;83
;3024;120;-64;0;83
;3087;120;-63;0;83
;3150;120;-62;0;83
;3213;120;-61;0;341
;3276;120;-56;0;341
;3339;120;-47;0;341
;3402;120;-42;0;341
;3465;120;-37;0;341
;3528;120;-33;0;318
;3591;120;-23;0;318
;3654;120;-18;0;318
;3717;120;-14;0;318
;3780;120;-9;0;318
;3843;120;-3;0;156
;3906;120;-1;0;156
;3969;120;0;-27;156
;4032;120;0;-27;156
;4095;120;3;-27;156
;4158;120;4;-27;121
;4221;120;4;-27;121
;4284;120;5;-26;121
;4347;120;7;-26;121
;4410;120;8;-26;121
;4473;120;9;-26;173
;4536;120;10;-26;173
;4599;120;13;0;173
;4662;120;15;0;173
;4725;120;16;0;173
;4788;120;18;0;179
;4851;120;21;0;179
;4914;120;23;0;179
;4977;120;25;0;179
;5040;120;26;0;179
;5103;120;29;0;159
;5166;120;30;-27;159
;5229;120;32;-27;159
;5292;120;33;-27;159
;5355;120;36;-27;143
;5418;120;37;-27;143
;5481;120;38;-29;143
;5544;120;39;-29;143
;5607;120;41;-29;143
;5670;120;42;-29;93
;5733;120;43;-29;93
;5796;120;44;-30;93
;5859;120;45;-30;93
;5922;120;45;-30;93
;5985;120;46;-30;119
;6048;120;46;-30;119
;6111;120;48;-28;119
;6174;120;49;-28;119
;6237;120;50;-28;119
;6300;120;50;-28;119
;6363;120;53;-28;146
;6426;120;54;-28;146
;6489;120;55;-28;146
;6552;120;56;-28;146
;6615;120;58;-28;161
;6678;120;60;-28;161
;6741;120;61;-28;161
;6804;120;62;-28;161
;6867;120;65;-28;161
;6930;120;66;-28;139
;6993;120;67;-28;139
;7056;120;68;-29;139
;7119;120;70;-29;139
