x;y
126;-130
126;-129
126;-125
126;-123
126;-121
126;-119
126;-116
126;-114
126;-113
126;-111
126;-108
126;-107
126;-107
126;-106
126;-105
126;-104
126;-104
126;-104
125;-104
125;-104
124;-104
124;-104
121;-104
117;-104
114;-104
110;-104
106;-104
98;-104
95;-104
91;-104
87;-104
80;-99
73;-93
69;-89
66;-86
63;-82
59;-79
56;-75
53;-72
46;-65
42;-62
39;-58
33;-50
31;-46
29;-41
26;-37
22;-28
19;-24
15;-21
8;-14
5;-10
2;-8
0;-7
-2;-5
-5;-3
-10;0
-14;0
-16;0
-17;0
-18;0
-20;0
-22;0
-23;0
-24;0
-26;0
-28;0
-29;0
-31;1
-33;1
-36;1
-37;1
-39;3
-40;5
-43;8
-44;10
-45;12
-46;13
-48;15
-50;18
-52;20
-53;22
-54;23
-55;24
-57;25
-58;26
-60;28
-61;29
-62;30
-63;31
-65;33
-66;34
-67;37
-67;39
-68;42
-70;47
-71;49
-71;50
-72;50
-74;52
-75;52
-76;53
-77;53
-78;53
-78;54
-79;54
-79;54
-81;55
-82;55
-83;56
-84;57
-85;57
-87;57
-88;58
-90;58
-93;59
-94;59
-96;59
-99;59
-100;59
-102;59
-103;59
-104;59
-107;59
-108;59
-109;59
-110;59
-113;60
-114;61
-116;61
-119;63
-120;65
-121;67
-122;69
-124;73
-125;75
-126;77
-127;79
-127;81
-128;85
-128;87
-129;87
-129;87
-129;87
-129;87
-129;87
-129;87
-129;87
-129;87
-129;87
-129;87
-129;88
-129;89
-129;90
-129;91
-129;92
-129;92
-129;92
-129;93
-129;93
-129;94
-129;94
-129;94
-129;94
-129;94
-129;94
-129;94
-129;94
-129;94
-129;94
-129;94
-129;94
-129;94
-129;94
-129;94
-129;94
-129;94
-129;94
-129;94
-129;94
-129;94
-129;94
-129;94
-129;94
-129;94
-129;94
-129;94
-129;94
-129;94
-129;94
-129;94
-129;94
-129;94
-129;94
