x;y
120;130
120;130
120;130
120;130
120;130
120;130
120;130
120;130
120;130
120;130
118;130
111;129
108;127
104;124
101;122
93;117
88;115
83;112
79;110
69;105
65;103
62;100
59;97
55;90
52;86
50;82
47;79
42;73
40;70
37;67
35;64
30;58
27;56
25;53
22;51
17;45
15;43
12;40
10;38
5;33
2;30
0;27
0;24
-4;17
-6;14
-7;10
-9;7
-13;0
-15;-2
-17;-5
-19;-9
-23;-14
-26;-17
-28;-19
-31;-22
-36;-27
-38;-29
-41;-31
-43;-33
-48;-37
-51;-39
-53;-42
-58;-47
-61;-49
-63;-52
-66;-54
-68;-57
-72;-63
-74;-66
-76;-69
-78;-72
-82;-76
-84;-79
-86;-81
-88;-83
-93;-87
-95;-89
-98;-91
-100;-93
-105;-97
-108;-99
-110;-101
-112;-103
-116;-107
-118;-109
-120;-111
-120;-114
-120;-119
-120;-121
-120;-124
-120;-127
-120;-127
-120;-127
-120;-127
-120;-127
